frame,current_count,total_unique
4132,16,330
4133,16,330
4134,16,330
4135,17,330
4136,17,330
4137,18,330
4138,15,330
4139,18,330
4140,17,330
4141,17,331
4142,17,331
4143,19,332
4144,19,332
4145,18,332
4146,18,332
4147,18,332
4148,17,332
4149,17,332
4150,16,332
4151,16,332
4152,17,333
4153,17,333
4154,17,333
4155,17,333
4156,17,333
4157,17,333
4158,16,333
4159,16,333
4160,15,333
4161,15,333
4162,15,333
4163,15,333
4164,15,333
4165,15,333
4166,17,334
4167,16,334
4168,16,334
4169,17,334
4170,17,334
4171,16,334
4172,16,334
4173,16,334
4174,16,334
4175,15,334
4176,17,335
4177,17,336
4178,17,336
4179,17,336
4180,16,336
4181,16,336
4182,16,336
4183,17,336
4184,17,336
4185,18,337
4186,17,337
4187,18,338
4188,18,338
4189,18,338
4190,17,338
4191,17,338
4192,18,339
4193,17,339
4194,17,339
4195,18,340
4196,18,340
4197,17,340
4198,17,340
4199,17,340
4200,17,340
4201,18,341
4202,18,341
4203,18,341
4204,18,341
4205,17,341
4206,18,342
4207,17,342
4208,18,342
4209,18,343
4210,19,343
4211,19,343
4212,19,343
4213,19,343
4214,19,343
4215,19,343
4216,18,343
4217,18,343
4218,19,343
4219,18,343
4220,18,343
4221,17,343
4222,17,343
4223,18,344
4224,17,344
4225,16,344
4226,15,344
4227,15,344
4228,15,344
4229,15,344
4230,15,344
4231,15,344
4232,15,344
4233,15,344
4234,16,344
4235,15,344
4236,16,344
4237,17,344
4238,17,344
4239,15,344
4240,15,344
4241,15,344
4242,15,344
4243,16,345
4244,16,345
4245,16,345
4246,16,345
4247,17,346
4248,17,346
4249,16,346
4250,17,346
4251,15,346
4252,15,346
4253,15,346
4254,16,346
4255,16,346
4256,17,347
4257,17,347
4258,17,347
4259,18,348
4260,18,348
4261,19,349
4262,19,349
4263,18,349
4264,18,349
4265,18,349
4266,18,349
4267,18,349
4268,18,349
4269,17,349
4270,18,350
4271,18,350
4272,17,350
4273,17,350
4274,17,350
4275,16,350
4276,16,350
4277,16,350
4278,17,351
4279,17,353
4280,16,353
4281,16,353
4282,16,354
4283,16,354
4284,16,354
4285,16,355
4286,15,355
4287,15,355
4288,15,355
4289,15,355
4290,15,355
4291,16,356
4292,15,356
4293,16,356
4294,16,356
4295,16,356
4296,16,357
4297,16,357
4298,16,357
4299,16,357
4300,16,357
4301,14,357
4302,15,358
4303,15,358
4304,15,358
4305,14,358
4306,15,359
4307,15,359
4308,15,359
4309,15,359
4310,15,359
4311,15,359
4312,15,359
4313,15,359
4314,15,359
4315,15,359
4316,15,359
4317,15,359
4318,14,359
4319,13,359
4320,13,359
4321,14,359
4322,13,359
4323,14,359
4324,14,360
4325,13,360
4326,12,360
4327,12,360
4328,13,361
4329,12,361
4330,13,361
4331,13,361
4332,15,362
4333,13,362
4334,13,362
4335,14,362
4336,14,362
4337,13,362
4338,14,362
4339,14,362
4340,14,362
4341,14,362
4342,14,362
4343,15,363
4344,14,363
4345,15,364
4346,15,365
4347,15,365
4348,15,365
4349,15,365
4350,15,366
4351,15,366
4352,15,366
4353,16,367
4354,16,367
4355,16,367
4356,16,367
4357,15,367
4358,16,367
4359,15,367
4360,14,367
4361,16,368
4362,16,368
4363,16,368
4364,17,369
4365,16,369
4366,17,369
4367,18,369
4368,18,369
4369,18,369
4370,17,369
4371,17,369
4372,16,369
4373,15,369
4374,15,369
4375,14,369
4376,14,369
4377,14,369
4378,14,369
4379,14,369
4380,15,369
4381,14,369
4382,13,369
4383,13,369
4384,14,369
4385,14,369
4386,13,369
4387,14,369
4388,14,369
4389,14,369
4390,14,369
4391,14,369
4392,14,369
4393,15,369
4394,15,369
4395,14,369
4396,15,369
4397,15,369
4398,17,371
4399,17,372
4400,17,372
4401,17,372
4402,17,372
4403,16,372
4404,15,372
4405,14,372
4406,14,372
4407,14,372
4408,15,372
4409,15,372
4410,16,372
4411,14,372
4412,14,372
4413,14,372
4414,14,372
4415,14,372
4416,15,373
4417,15,373
4418,15,373
4419,15,373
4420,15,373
4421,15,373
4422,15,373
4423,15,373
4424,15,373
4425,15,373
4426,14,373
4427,13,373
4428,13,373
4429,14,374
4430,13,374
4431,13,374
4432,13,374
4433,13,374
4434,14,374
4435,13,374
4436,13,374
4437,13,374
4438,13,374
4439,13,374
4440,13,374
4441,13,374
4442,13,374
4443,13,374
4444,13,374
4445,13,374
4446,13,374
4447,13,374
4448,13,374
4449,13,374
4450,13,374
4451,13,374
4452,13,374
4453,14,375
4454,14,375
4455,14,375
4456,14,375
4457,14,375
4458,14,375
4459,14,375
4460,14,375
4461,13,375
4462,13,375
4463,13,375
4464,14,376
4465,15,377
4466,15,377
4467,15,377
4468,16,378
4469,16,378
4470,16,378
4471,16,379
4472,16,379
4473,17,379
4474,16,379
4475,16,379
4476,15,379
4477,17,380
4478,17,380
4479,18,381
4480,17,381
4481,18,381
4482,17,381
4483,16,381
4484,16,381
4485,18,383
4486,17,383
4487,18,383
4488,18,383
4489,16,383
4490,16,383
4491,16,383
4492,16,383
4493,17,383
4494,15,383
4495,15,383
4496,14,383
4497,16,383
4498,16,383
4499,15,383
4500,16,383
4501,16,383
4502,16,384
4503,15,384
4504,14,384
4505,15,384
4506,15,384
4507,16,385
4508,16,385
4509,16,385
4510,16,385
4511,15,385
4512,15,385
4513,15,385
4514,16,385
4515,16,385
4516,15,385
4517,15,385
4518,16,386
4519,16,386
4520,16,386
4521,15,386
4522,15,386
4523,16,387
4524,17,388
4525,17,388
4526,17,388
4527,18,388
4528,18,388
4529,18,388
4530,18,388
4531,18,388
4532,16,388
4533,16,388
4534,16,388
4535,16,388
4536,16,388
4537,16,388
4538,15,388
4539,15,388
4540,16,388
4541,16,388
4542,15,388
4543,15,388
4544,14,388
4545,14,388
4546,15,389
4547,16,389
4548,16,390
4549,17,390
4550,17,390
4551,16,390
4552,16,390
4553,17,391
4554,18,392
4555,18,392
4556,18,392
4557,17,392
4558,17,392
4559,18,392
4560,18,392
4561,18,392
4562,18,392
4563,18,392
4564,19,392
4565,17,392
4566,19,394
4567,19,394
4568,20,394
4569,18,394
4570,19,394
4571,19,394
4572,16,394
4573,17,394
4574,15,394
4575,16,394
4576,17,394
4577,17,394
4578,17,394
4579,17,394
4580,17,394
4581,19,395
4582,19,395
4583,19,395
4584,22,398
4585,20,399
4586,19,399
4587,19,399
4588,20,399
4589,19,399
4590,19,399
4591,18,399
4592,18,399
4593,18,399
4594,17,399
4595,18,399
4596,18,399
4597,17,399
4598,17,399
4599,17,399
4600,18,399
4601,17,399
4602,17,400
4603,16,400
4604,17,400
4605,16,400
4606,18,400
4607,17,400
4608,17,400
4609,17,400
4610,17,400
4611,18,401
4612,18,401
4613,18,401
4614,19,401
4615,18,401
4616,18,402
4617,18,402
4618,18,402
4619,17,402
4620,17,402
4621,18,403
4622,17,403
4623,17,403
4624,17,403
4625,16,403
4626,16,403
4627,16,403
4628,15,403
4629,15,403
4630,15,403
4631,15,403
4632,16,403
4633,16,403
4634,16,403
4635,16,403
4636,15,403
4637,14,403
4638,15,403
4639,15,403
4640,15,403
4641,15,403
4642,15,403
4643,16,404
4644,15,404
4645,15,404
4646,16,404
4647,16,404
4648,16,404
4649,15,404
4650,15,404
4651,16,404
4652,17,404
4653,17,404
4654,15,404
4655,14,404
4656,15,404
4657,15,404
4658,14,404
4659,15,404
4660,15,404
4661,15,404
4662,15,404
4663,17,406
4664,17,407
4665,17,407
4666,17,407
4667,17,407
4668,16,407
4669,16,407
4670,17,407
4671,17,408
4672,17,408
4673,17,408
4674,17,409
4675,17,409
4676,18,409
4677,18,409
4678,16,409
4679,18,410
4680,19,411
4681,19,411
4682,19,411
4683,20,412
4684,19,412
4685,20,412
4686,18,412
4687,18,412
4688,19,412
4689,19,412
4690,18,412
4691,17,412
4692,17,412
4693,17,412
4694,17,412
4695,17,412
4696,17,412
4697,17,412
4698,17,412
4699,18,413
4700,18,413
4701,19,414
4702,19,414
4703,19,414
4704,20,415
4705,17,415
4706,17,415
4707,17,415
4708,17,415
4709,16,415
4710,16,415
4711,17,415
4712,17,415
4713,17,415
4714,17,415
4715,17,415
4716,18,416
4717,17,416
4718,17,416
4719,17,416
4720,17,416
4721,17,416
4722,17,416
4723,17,416
4724,16,416
4725,16,416
4726,16,416
4727,16,416
4728,16,416
4729,16,416
4730,16,416
4731,16,416
4732,16,416
4733,16,416
4734,16,416
4735,17,416
4736,17,416
4737,16,416
4738,17,416
4739,17,416
4740,15,416
4741,16,417
4742,18,418
4743,19,419
4744,19,419
4745,19,419
4746,19,419
4747,19,419
4748,19,419
4749,19,419
4750,20,421
4751,19,421
4752,19,421
4753,19,421
4754,19,421
4755,19,421
4756,19,421
4757,19,421
4758,18,421
4759,18,421
4760,18,421
4761,18,421
4762,18,421
4763,18,421
4764,17,421
4765,17,421
4766,17,421
4767,17,421
4768,16,421
4769,17,421
4770,16,421
4771,16,421
4772,16,421
4773,16,421
4774,16,421
4775,17,421
4776,16,421
4777,17,421
4778,18,421
4779,18,421
4780,17,421
4781,18,422
4782,18,422
4783,18,422
4784,17,422
4785,17,422
4786,17,422
4787,18,422
4788,19,423
4789,19,423
4790,19,423
4791,19,423
4792,19,423
4793,18,423
4794,18,423
4795,18,423
4796,18,423
4797,18,423
4798,18,423
4799,18,423
4800,17,423
4801,19,424
4802,18,424
4803,18,424
4804,18,424
4805,18,424
4806,18,424
4807,18,424
4808,18,424
4809,19,424
4810,19,424
4811,19,424
4812,18,424
4813,19,424
4814,20,425
4815,20,425
4816,20,425
4817,20,425
4818,20,425
4819,20,425
4820,20,425
4821,20,425
4822,19,425
4823,19,425
4824,19,425
4825,19,425
4826,18,425
4827,19,425
4828,18,425
4829,17,425
4830,18,425
4831,19,426
4832,19,426
4833,19,426
4834,19,426
4835,19,426
4836,19,426
4837,19,426
4838,22,427
4839,20,427
4840,20,427
4841,21,428
4842,20,428
4843,21,428
4844,20,428
4845,22,428
4846,23,428
4847,22,428
4848,21,428
4849,20,428
4850,20,428
4851,18,428
4852,19,428
4853,19,428
4854,20,429
4855,20,429
4856,18,429
4857,18,429
4858,18,429
4859,18,429
4860,18,429
4861,18,429
4862,18,429
4863,18,429
4864,18,429
4865,18,429
4866,19,429
4867,19,429
4868,18,429
4869,18,429
4870,18,429
4871,18,429
4872,18,429
4873,18,429
4874,18,429
4875,18,429
4876,18,429
4877,18,429
4878,18,429
4879,18,429
4880,18,429
4881,18,429
4882,18,429
4883,18,429
4884,16,429
4885,16,429
4886,16,429
4887,18,430
4888,17,430
4889,17,430
4890,18,431
4891,18,431
4892,18,431
4893,18,431
4894,18,431
4895,18,431
4896,18,431
4897,19,431
4898,19,431
4899,19,431
4900,19,431
4901,18,431
4902,20,431
4903,19,431
4904,19,431
4905,19,431
4906,19,431
4907,19,431
4908,19,431
4909,19,432
4910,20,432
4911,19,432
4912,19,432
4913,19,432
4914,19,432
4915,18,432
4916,19,432
4917,18,432
4918,20,433
4919,21,433
4920,21,433
4921,19,433
4922,19,433
4923,20,433
4924,19,433
4925,19,433
4926,20,434
4927,19,434
4928,19,434
4929,19,434
4930,19,434
4931,18,434
4932,19,434
4933,19,435
4934,19,435
4935,19,435
4936,19,435
4937,20,435
4938,20,435
4939,20,435
4940,20,435
4941,20,435
4942,21,436
4943,21,436
4944,21,436
4945,21,436
4946,20,436
4947,20,436
4948,20,436
4949,21,437
4950,21,437
4951,21,438
4952,19,438
4953,19,438
4954,19,438
4955,17,438
4956,17,438
4957,16,438
4958,16,438
4959,16,438
4960,17,438
4961,16,438
4962,16,438
4963,16,438
4964,16,438
4965,16,438
4966,16,438
4967,16,438
4968,16,438
4969,16,438
4970,16,438
4971,16,438
4972,16,438
4973,17,438
4974,17,438
4975,17,438
4976,16,438
4977,16,438
4978,16,438
4979,17,438
4980,16,438
4981,16,438
4982,16,438
4983,16,438
4984,17,439
4985,17,439
4986,16,439
4987,16,439
4988,16,439
4989,17,439
4990,16,439
4991,16,439
4992,16,439
4993,15,439
4994,16,439
4995,15,439
4996,16,439
4997,15,439
4998,15,439
4999,17,441
5000,17,441
5001,16,441
5002,20,444
5003,18,444
5004,17,444
5005,18,444
5006,18,444
5007,18,444
5008,16,444
5009,17,444
5010,16,444
5011,17,444
5012,17,444
5013,16,444
5014,17,444
5015,16,444
5016,16,444
5017,16,444
5018,15,444
5019,15,444
5020,15,444
5021,15,444
5022,16,445
5023,17,446
5024,18,446
5025,17,446
5026,17,446
5027,17,446
5028,17,446
5029,18,446
5030,18,446
5031,17,446
5032,17,446
5033,17,446
5034,17,446
5035,18,447
5036,17,447
5037,17,447
5038,17,447
5039,17,447
5040,17,447
5041,17,447
5042,17,447
5043,17,447
5044,17,447
5045,16,447
5046,16,447
5047,16,447
5048,16,447
5049,16,447
5050,16,447
5051,16,447
5052,16,447
5053,16,447
5054,16,447
5055,17,448
5056,17,448
5057,17,448
5058,17,448
5059,17,448
5060,16,448
5061,16,448
5062,16,448
5063,17,449
5064,17,449
5065,17,449
5066,18,450
5067,17,450
5068,18,450
5069,17,450
5070,17,450
5071,17,450
5072,16,450
5073,16,450
5074,16,450
5075,17,450
5076,17,450
5077,17,450
5078,17,450
5079,16,450
5080,16,450
5081,16,450
5082,16,450
5083,16,450
5084,16,450
5085,16,450
5086,16,450
5087,16,450
5088,16,450
5089,16,450
5090,16,450
5091,16,450
5092,16,450
5093,16,450
5094,16,450
5095,16,450
5096,16,450
5097,16,450
5098,16,450
5099,16,450
5100,15,450
5101,16,451
5102,16,451
5103,16,451
5104,16,451
5105,16,451
5106,17,451
5107,18,452
5108,18,452
5109,18,452
5110,17,452
5111,17,452
5112,17,452
5113,17,452
5114,17,452
5115,17,452
5116,17,452
5117,17,452
5118,17,452
5119,17,452
5120,17,452
5121,17,452
5122,17,452
5123,17,452
5124,17,452
5125,17,452
5126,17,452
5127,17,452
5128,17,452
5129,17,452
5130,17,452
5131,17,452
5132,17,452
5133,17,452
5134,17,452
5135,17,452
5136,17,452
5137,17,452
5138,17,452
5139,17,452
5140,17,452
5141,17,452
5142,17,452
5143,17,452
5144,17,452
5145,17,452
5146,17,452
5147,17,452
5148,17,452
5149,17,452
5150,17,452
5151,17,452
5152,17,452
5153,17,452
5154,17,452
5155,17,452
5156,17,452
5157,17,452
5158,17,452
5159,17,452
5160,17,452
5161,17,452
5162,17,452
5163,17,452
5164,17,452
5165,17,452
5166,17,452
5167,17,452
5168,17,452
5169,17,452
5170,17,452
5171,17,452
5172,17,452
5173,17,452
5174,17,452
5175,17,452
5176,17,452
5177,17,452
5178,17,452
5179,17,452
5180,18,453
5181,18,453
5182,18,453
5183,18,453
5184,18,453
5185,18,453
5186,18,453
5187,18,453
5188,17,453
5189,17,453
5190,17,453
5191,17,453
5192,18,453
5193,18,453
5194,17,453
5195,18,453
5196,18,453
5197,17,453
5198,17,453
5199,17,453
5200,17,453
5201,17,453
5202,17,453
5203,17,453
5204,17,453
5205,17,453
5206,17,453
5207,17,453
5208,17,453
5209,17,453
5210,17,453
5211,17,453
5212,17,453
5213,17,453
5214,17,453
5215,17,453
5216,17,453
5217,17,453
5218,17,453
5219,17,453
5220,17,453
5221,17,453
5222,17,453
5223,17,453
5224,17,453
5225,17,453
5226,17,453
5227,17,453
5228,17,453
5229,17,453
5230,17,453
5231,17,453
5232,17,453
5233,17,453
5234,17,453
5235,17,453
5236,17,453
5237,17,453
5238,17,453
5239,17,453
5240,17,453
5241,17,453
5242,17,453
5243,17,453
5244,17,453
5245,17,453
5246,17,453
5247,17,453
5248,17,453
5249,17,453
5250,17,453
5251,17,453
5252,17,453
5253,17,453
5254,17,453
5255,17,453
5256,17,453
5257,17,453
5258,17,453
5259,17,453
5260,16,453
5261,16,453
5262,16,453
5263,16,453
5264,16,453
5265,16,453
5266,16,453
5267,16,453
5268,15,453
5269,15,453
5270,16,453
5271,15,453
5272,15,453
5273,16,454
5274,16,454
5275,17,454
5276,16,454
5277,17,454
5278,17,454
5279,17,454
5280,17,454
5281,17,454
5282,17,454
5283,17,454
5284,17,454
5285,17,454
5286,17,454
5287,17,454
5288,17,454
5289,17,454
5290,17,454
5291,17,454
5292,17,454
5293,17,454
5294,17,454
5295,17,454
5296,17,454
5297,17,454
5298,17,454
5299,17,454
5300,17,454
5301,17,454
5302,17,454
5303,17,454
5304,17,454
5305,17,454
5306,17,454
5307,17,454
5308,17,454
5309,17,454
5310,17,454
5311,17,454
5312,17,454
5313,17,454
5314,17,454
5315,17,454
5316,17,454
5317,17,454
5318,17,454
5319,17,454
5320,17,454
5321,17,454
5322,17,454
5323,17,454
5324,17,454
5325,17,454
5326,17,454
5327,17,454
5328,17,454
5329,17,454
5330,17,454
5331,17,454
5332,17,454
5333,17,454
5334,17,454
5335,17,454
5336,17,454
5337,17,454
5338,17,454
5339,17,454
5340,17,454
5341,17,454
5342,17,454
5343,17,454
5344,17,454
5345,16,454
5346,17,454
5347,17,454
5348,17,454
5349,17,454
5350,17,454
5351,17,454
5352,17,454
5353,17,454
5354,17,454
5355,17,454
5356,17,454
5357,17,454
5358,17,454
5359,17,454
5360,17,454
5361,17,454
5362,17,454
5363,17,454
5364,17,454
5365,17,454
5366,17,454
5367,17,454
5368,17,454
5369,17,454
5370,17,454
5371,17,454
5372,17,454
5373,18,455
5374,17,455
5375,17,455
5376,17,455
5377,17,455
5378,17,455
5379,16,455
5380,16,455
5381,17,455
5382,17,455
5383,17,455
5384,17,455
5385,17,455
5386,17,455
5387,17,455
5388,17,455
5389,17,455
5390,17,455
5391,17,455
5392,17,455
5393,17,455
5394,17,455
5395,17,455
5396,17,455
5397,17,455
5398,17,455
5399,17,455
5400,16,455
5401,16,455
5402,16,455
5403,16,455
5404,17,455
5405,17,455
5406,17,455
5407,17,455
5408,17,455
5409,17,455
5410,16,455
5411,17,455
5412,17,455
5413,17,455
5414,17,455
5415,16,455
5416,16,455
5417,16,455
5418,16,455
5419,16,455
5420,16,455
5421,16,455
5422,16,455
5423,16,455
5424,16,455
5425,16,455
5426,16,455
5427,16,455
5428,16,455
5429,16,455
5430,16,455
5431,16,455
5432,16,455
5433,16,455
5434,16,455
5435,16,455
5436,16,455
5437,16,455
5438,16,455
5439,16,455
5440,16,455
5441,16,455
5442,16,455
5443,16,455
5444,16,455
5445,16,455
5446,16,455
5447,16,455
5448,16,455
5449,16,455
5450,16,455
5451,16,455
5452,16,455
5453,16,455
5454,16,455
5455,16,455
5456,16,455
5457,16,455
5458,16,455
5459,16,455
5460,16,455
5461,16,455
5462,16,455
5463,16,455
5464,16,455
5465,16,455
5466,16,455
5467,16,455
5468,16,455
5469,16,455
5470,16,455
5471,16,455
5472,16,455
5473,16,455
5474,16,455
5475,16,455
5476,16,455
5477,16,455
5478,15,455
5479,16,455
5480,16,455
5481,16,455
5482,16,455
5483,16,455
5484,16,455
5485,16,455
5486,16,455
5487,16,455
5488,16,455
5489,16,455
5490,16,455
5491,16,455
5492,16,455
5493,16,455
5494,16,455
5495,16,455
5496,16,455
5497,16,455
5498,15,455
5499,15,455
5500,16,456
5501,16,456
5502,16,456
5503,17,457
5504,17,457
5505,17,457
5506,18,457
5507,18,457
5508,18,457
5509,17,457
5510,17,457
5511,17,457
5512,17,457
5513,17,457
5514,17,457
5515,18,457
5516,18,457
5517,17,457
5518,17,457
5519,17,457
5520,16,457
5521,16,457
5522,16,457
5523,16,457
5524,17,458
5525,16,458
5526,16,458
5527,16,458
5528,16,458
5529,17,458
5530,16,458
5531,16,458
5532,17,459
5533,17,459
5534,17,459
5535,17,459
5536,17,459
5537,17,459
5538,17,459
5539,17,459
5540,17,459
5541,17,459
5542,16,459
5543,16,459
5544,16,459
5545,16,459
5546,16,459
5547,16,459
5548,16,459
5549,16,459
5550,16,459
5551,17,459
5552,18,460
5553,18,460
5554,18,460
5555,18,460
5556,17,460
5557,17,460
5558,17,460
5559,17,460
5560,17,460
5561,17,460
5562,17,460
5563,18,460
5564,17,460
5565,16,460
5566,17,460
5567,17,460
5568,17,460
5569,17,460
5570,17,460
5571,17,460
5572,17,460
5573,17,460
5574,17,460
5575,18,461
5576,17,461
5577,18,461
5578,15,461
5579,16,461
5580,16,461
5581,16,461
5582,16,461
5583,16,461
5584,17,462
5585,17,462
5586,16,462
5587,16,462
5588,16,462
5589,16,462
5590,17,462
5591,16,462
5592,16,462
5593,16,462
5594,16,462
5595,16,462
5596,16,462
5597,16,462
5598,17,463
5599,17,463
5600,16,463
5601,16,463
5602,16,463
5603,17,463
5604,17,464
5605,16,464
5606,16,464
5607,16,464
5608,16,464
5609,16,464
5610,16,464
5611,16,464
5612,16,464
5613,16,464
5614,16,464
5615,16,464
5616,15,464
5617,16,464
5618,15,464
5619,16,464
5620,16,464
5621,16,464
5622,16,464
5623,15,464
5624,15,464
5625,15,464
5626,15,464
5627,15,464
5628,15,464
5629,14,464
5630,15,465
5631,15,465
5632,15,465
5633,15,465
5634,15,465
5635,15,465
5636,15,465
5637,15,465
5638,15,465
5639,15,465
5640,15,465
5641,15,465
5642,15,465
5643,15,465
5644,15,465
5645,16,466
5646,16,466
5647,15,466
5648,16,466
5649,15,466
5650,15,466
5651,16,466
5652,16,466
5653,16,466
5654,16,466
5655,16,466
5656,16,466
5657,16,466
5658,16,466
5659,16,466
5660,16,466
5661,16,466
5662,16,466
5663,17,467
5664,18,468
5665,18,468
5666,18,468
5667,18,468
5668,18,468
5669,18,468
5670,18,468
5671,18,468
5672,18,468
5673,18,468
5674,18,468
5675,18,468
5676,18,468
5677,18,468
5678,18,468
5679,17,468
5680,18,468
5681,18,468
5682,18,468
5683,18,468
5684,19,469
5685,19,469
5686,18,469
5687,16,469
5688,16,469
5689,16,469
5690,17,469
5691,17,469
5692,17,469
5693,17,469
5694,18,470
5695,18,470
5696,17,470
5697,17,470
5698,19,471
5699,18,471
5700,19,471
5701,19,471
5702,19,471
5703,19,471
5704,18,471
5705,18,471
5706,18,471
5707,18,471
5708,18,471
5709,18,471
5710,18,471
5711,18,471
5712,18,471
5713,18,471
5714,18,471
5715,18,471
5716,18,471
5717,18,471
5718,17,471
5719,17,471
5720,17,471
5721,17,471
5722,17,471
5723,17,471
5724,17,471
5725,18,471
5726,18,471
5727,18,471
5728,18,471
5729,18,471
5730,18,471
5731,18,471
5732,18,471
5733,18,471
5734,18,471
5735,18,471
5736,18,471
5737,18,471
5738,19,471
5739,18,471
5740,18,471
5741,18,471
5742,18,471
5743,19,471
5744,20,472
5745,20,472
5746,19,472
5747,19,472
5748,19,472
5749,19,472
5750,19,472
5751,19,472
5752,19,472
5753,19,472
5754,18,472
5755,18,472
5756,19,472
5757,18,472
5758,19,472
5759,19,472
5760,19,472
5761,18,472
5762,18,472
5763,18,472
5764,18,472
5765,17,472
5766,17,472
5767,17,472
5768,17,472
5769,18,473
5770,18,473
5771,18,473
5772,18,473
5773,18,473
5774,18,473
5775,18,473
5776,18,473
5777,18,474
5778,18,474
5779,18,474
5780,18,474
5781,18,474
5782,17,474
5783,18,475
5784,18,475
5785,18,475
5786,17,475
5787,17,475
5788,19,475
5789,19,475
5790,17,475
5791,18,475
5792,17,475
5793,16,475
5794,16,475
5795,17,475
5796,17,475
5797,17,475
5798,16,475
5799,16,475
5800,16,475
5801,16,475
5802,16,475
5803,16,475
5804,16,475
5805,16,475
5806,16,475
5807,16,475
5808,16,475
5809,15,475
5810,15,475
5811,15,475
5812,15,475
5813,16,475
5814,15,475
5815,16,476
5816,16,476
5817,17,476
5818,17,476
5819,17,476
5820,17,476
5821,17,476
5822,17,476
5823,17,476
5824,17,476
5825,17,476
5826,17,476
5827,17,476
5828,16,476
5829,16,476
5830,16,476
5831,16,476
5832,16,476
5833,16,476
5834,16,476
5835,16,476
5836,16,476
5837,17,477
5838,17,477
5839,16,477
5840,17,477
5841,17,477
5842,17,477
5843,16,477
5844,16,477
5845,17,477
5846,16,477
5847,16,477
5848,16,477
5849,16,477
5850,16,477
5851,16,477
5852,16,477
5853,16,477
5854,16,477
5855,16,477
5856,16,477
5857,16,477
5858,16,477
5859,16,477
5860,16,477
5861,16,477
5862,16,477
5863,16,477
5864,16,477
5865,16,477
5866,16,477
5867,16,477
5868,16,477
5869,16,477
5870,16,477
5871,16,477
5872,16,477
5873,16,477
5874,16,477
5875,16,477
5876,16,477
5877,16,477
5878,16,477
5879,16,477
5880,16,477
5881,16,477
5882,16,477
5883,16,477
5884,16,477
5885,16,477
5886,16,477
5887,16,477
5888,16,477
5889,16,477
5890,16,477
5891,16,477
5892,16,477
5893,16,477
5894,16,477
5895,16,477
5896,16,477
5897,16,477
5898,16,477
5899,15,477
5900,16,477
5901,15,477
5902,15,477
5903,15,477
5904,15,477
5905,16,477
5906,16,477
5907,16,477
5908,16,477
5909,16,477
5910,16,477
5911,16,477
5912,16,477
5913,16,477
5914,16,477
5915,16,477
5916,16,477
5917,16,477
5918,16,477
5919,16,477
5920,16,477
5921,16,477
5922,16,477
5923,16,477
5924,16,477
5925,16,477
5926,16,477
5927,16,477
5928,16,477
5929,16,477
5930,16,477
5931,16,477
5932,16,477
5933,16,477
5934,16,477
5935,16,477
5936,16,477
5937,16,477
5938,16,477
5939,16,477
5940,16,477
5941,16,477
5942,16,477
5943,16,477
5944,16,477
5945,16,477
5946,16,477
5947,16,477
5948,16,477
5949,16,477
5950,16,477
5951,16,477
5952,16,477
5953,16,477
5954,16,477
5955,16,477
5956,16,477
5957,16,477
5958,16,477
5959,16,477
5960,16,477
5961,16,477
5962,16,477
5963,16,477
5964,16,477
5965,16,477
5966,16,477
5967,16,477
5968,16,477
5969,16,477
5970,16,477
5971,16,477
5972,16,477
5973,16,477
5974,16,477
5975,16,477
5976,16,477
5977,16,477
5978,16,477
5979,16,477
5980,16,477
5981,16,477
5982,16,477
5983,16,477
5984,16,477
5985,16,477
5986,16,477
5987,16,477
5988,16,477
5989,16,477
5990,16,477
5991,16,477
5992,16,477
5993,16,477
5994,16,477
5995,16,477
5996,16,477
5997,16,477
5998,16,477
5999,16,477
6000,16,477
6001,16,477
6002,16,477
6003,16,477
6004,16,477
6005,16,477
6006,16,477
6007,16,477
6008,16,477
6009,16,477
6010,16,477
6011,16,477
6012,16,477
6013,16,477
6014,16,477
6015,16,477
6016,16,477
6017,16,477
6018,16,477
6019,16,477
6020,16,477
6021,16,477
6022,16,477
6023,16,477
6024,16,477
6025,16,477
6026,16,477
6027,16,477
6028,16,477
6029,16,477
6030,16,477
6031,16,477
6032,16,477
6033,16,477
6034,16,477
6035,16,477
6036,16,477
6037,16,477
6038,16,477
6039,16,477
6040,16,477
6041,16,477
6042,16,477
6043,16,477
6044,16,477
6045,16,477
6046,16,477
6047,16,477
6048,16,477
6049,16,477
6050,16,477
6051,16,477
6052,16,477
6053,16,477
6054,16,477
6055,16,477
6056,16,477
6057,16,477
6058,16,477
6059,16,477
6060,16,477
6061,16,477
6062,16,477
6063,16,477
6064,16,477
6065,16,477
6066,16,477
6067,16,477
6068,16,477
6069,16,477
6070,16,477
6071,16,477
6072,16,477
6073,16,477
6074,16,477
6075,16,477
6076,16,477
6077,16,477
6078,16,477
6079,16,477
6080,16,477
6081,16,477
6082,16,477
6083,16,477
6084,16,477
6085,16,477
6086,16,477
6087,16,477
6088,16,477
6089,16,477
6090,16,477
6091,16,477
6092,16,477
6093,16,477
6094,16,477
6095,16,477
6096,16,477
6097,16,477
6098,16,477
6099,16,477
6100,16,477
6101,16,477
6102,16,477
6103,16,477
6104,16,477
6105,16,477
6106,16,477
6107,16,477
6108,16,477
6109,16,477
6110,16,477
6111,17,478
6112,17,478
6113,17,478
6114,17,478
6115,16,478
6116,17,478
6117,16,478
6118,16,478
6119,16,478
6120,16,478
6121,16,478
6122,16,478
6123,16,478
6124,16,478
6125,16,478
6126,16,478
6127,16,478
6128,16,478
6129,16,478
